time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-2.48507601586,-2.15704989366,12.2529566925,5.95121120595,0.173214441221,0.0,-2.65764285793,-3.20861030165,5.2135198043,-0.174323985996,0.0152077152424,0.0,450.37183487,450.246390358,449.677085953,450.189346455
3.660000000000003,-2.64780148495,-2.35555196286,12.5651360309,5.94089818279,0.174132652505,0.0,-2.76660287207,-3.40891509127,5.1916918885,-0.167408373432,0.0154944407085,0.0,450.187700335,450.210800053,449.511950508,450.044131378
3.720000000000003,-2.81708024779,-2.56623459534,12.8758641485,5.93092345946,0.175082122037,0.0,-2.87608927271,-3.6145941719,5.16513676942,-0.164018328517,0.0164765274983,0.0,450.154216699,450.233599236,449.971160399,450.219547966
3.780000000000003,-2.99294032393,-2.78940549572,13.1848303622,5.92101501153,0.176300716874,0.0,-2.98599576829,-3.82517456908,5.13294570045,-0.167482562805,0.0270452776996,0.0,449.692980494,450.548448445,450.084034185,449.777824253
3.840000000000003,-3.17541667358,-3.02536404189,13.4917094314,5.9110084321,0.178182142575,0.0,-3.09668442381,-4.04084976976,5.09552143913,-0.165401856429,0.0388232918889,0.0,449.699760019,450.653349658,449.97578255,450.118024454
3.900000000000003,-3.3645665369,-3.27441277594,13.7961750276,5.90108714028,0.180851405662,0.0,-3.20850630946,-4.26149425315,5.05245949156,-0.165261173094,0.0539154729631,0.0,449.59214653,450.814654027,450.107677245,450.093340591
3.960000000000003,-3.56047219334,-3.53684867101,14.0978864727,5.8911432305,0.184467014486,0.0,-3.32194921798,-4.48707403863,5.00366711259,-0.166688810335,0.0706194518598,0.0,449.817706534,451.171176754,450.094719957,449.953273833
4.020000000000002,-3.76324330758,-3.81296035949,14.3964773727,5.88111088162,0.189049306244,0.0,-3.4374281303,-4.71734377208,4.94838747672,-0.16825890424,0.0859191010858,0.0,449.87052779,451.112421671,450.046300661,449.892803615
4.080000000000001,-3.97301505977,-4.10302506962,14.6915428472,5.87106858403,0.19436235578,0.0,-3.55536131163,-4.952162748,4.88610361733,-0.165655959637,0.0933506097207,0.0,450.068251541,450.675867706,449.830465665,450.014838646
4.14,-4.1899439439,-4.40731258449,14.982654544,5.86118761869,0.200185167583,0.0,-3.67603029073,-5.19141472354,4.81656208435,-0.162806616091,0.10356473511,0.0,449.914764251,450.749064044,449.70220548,449.907489725
